route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
178004,20193611multint-0000001,65215959-20193611multint-0000001,"Beauport (Est)",,0,,80040552,2
178004,20193611multint-0000001,65216042-20193611multint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040553,2
178004,20193611multint-0000001,65215972-20193611multint-0000001,"Beauport (Est)",,0,,80040552,2
178004,20193611multint-0000001,65216054-20193611multint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040553,2
178004,20193611multint-0000001,65215983-20193611multint-0000001,"Beauport (Est)",,0,,80040552,2
178004,20193611multint-0000001,65216065-20193611multint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040553,2
178074,20193611multint-0000001,65217718-20193611multint-0000001,"Place D'Youville (Est)",,0,,80740157,2
178074,20193611multint-0000001,65217798-20193611multint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80740156,2
178074,20193611multint-0000001,65217723-20193611multint-0000001,"Place D'Youville (Est)",,0,,80740157,2
178074,20193611multint-0000001,65217803-20193611multint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80740156,2
178074,20193611multint-0000001,65217728-20193611multint-0000001,"Place D'Youville (Est)",,0,,80740157,2
178074,20193611multint-0000001,65217808-20193611multint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80740156,2
178014,20193611multint-0000001,65215849-20193611multint-0000001,"Charlesbourg (Est)",,0,,80140669,2
178024,20193611multint-0000001,65217484-20193611multint-0000001,"Station Belvédère (Ouest)",,1,,80240224,1
178024,20193611multint-0000001,65217439-20193611multint-0000001,"Terminus Beauport (Est)",,0,,80240225,1
178024,20193611multint-0000001,65217406-20193611multint-0000001,"Station Belvédère (Ouest)",,1,,80240224,1
178024,20193611multint-0000001,65217419-20193611multint-0000001,"Terminus Beauport (Est)",,0,,80240225,1
178024,20193611multint-0000001,65217408-20193611multint-0000001,"Station Belvédère (Ouest)",,1,,80240224,1
178024,20193611multint-0000001,65217414-20193611multint-0000001,"Terminus Beauport (Est)",,0,,80240225,1
178024,20193611multint-0000001,65217444-20193611multint-0000001,"Station Belvédère (Ouest)",,1,,80240224,1
178024,20193611multint-0000001,65217452-20193611multint-0000001,"Terminus Beauport (Est)",,0,,80240225,1
178024,20193611multint-0000001,65217359-20193611multint-0000001,"Station Belvédère (Ouest)",,1,,80240224,1
178024,20193611multint-0000001,65217489-20193611multint-0000001,"Terminus Beauport (Est)",,0,,80240225,1
178024,20193611multint-0000001,65217413-20193611multint-0000001,"Station Belvédère (Ouest)",,1,,80240224,1
178024,20193611multint-0000001,65217363-20193611multint-0000001,"Terminus Beauport (Est)",,0,,80240225,1
178024,20193611multint-0000001,65217453-20193611multint-0000001,"Station Belvédère (Ouest)",,1,,80240224,1
178024,20193611multint-0000001,65217466-20193611multint-0000001,"Terminus Beauport (Est)",,0,,80240225,1
178024,20193611multint-0000001,65217382-20193611multint-0000001,"Station Belvédère (Ouest)",,1,,80240224,1
178024,20193611multint-0000001,65217468-20193611multint-0000001,"Terminus Beauport (Est)",,0,,80240225,1
178024,20193611multint-0000001,65217488-20193611multint-0000001,"Station Belvédère (Ouest)",,1,,80240224,1
178024,20193611multint-0000001,65217403-20193611multint-0000001,"Terminus Beauport (Est)",,0,,80240225,1
178024,20193611multint-0000001,65217478-20193611multint-0000001,"Station Belvédère (Ouest)",,1,,80240224,1
178024,20193611multint-0000001,65217464-20193611multint-0000001,"Terminus Beauport (Est)",,0,,80240225,1
178024,20193611multint-0000001,65217451-20193611multint-0000001,"Station Belvédère (Ouest)",,1,,80240224,1
178024,20193611multint-0000001,65217434-20193611multint-0000001,"Terminus Beauport (Est)",,0,,80240225,1
178024,20193611multint-0000001,65217483-20193611multint-0000001,"Station Belvédère (Ouest)",,1,,80240224,1
178024,20193611multint-0000001,65217437-20193611multint-0000001,"Terminus Beauport (Est)",,0,,80240225,1
178024,20193611multint-0000001,65217426-20193611multint-0000001,"Station Belvédère (Ouest)",,1,,80240224,1
178044,20193611multint-0000001,65216756-20193611multint-0000001,"Loretteville (Nord)",,0,,80440131,1
178044,20193611multint-0000001,65216703-20193611multint-0000001,"Sainte-Foy Centre (Sud)",,1,,80440129,1
178044,20193611multint-0000001,65216763-20193611multint-0000001,"Loretteville (Nord)",,0,,80440131,1
178044,20193611multint-0000001,65216710-20193611multint-0000001,"Sainte-Foy Centre (Sud)",,1,,80440129,1
178044,20193611multint-0000001,65216770-20193611multint-0000001,"Loretteville (Nord)",,0,,80440131,1
178044,20193611multint-0000001,65216717-20193611multint-0000001,"Sainte-Foy Centre (Sud)",,1,,80440129,1
178044,20193611multint-0000001,65216777-20193611multint-0000001,"Loretteville (Nord)",,0,,80440131,1
178044,20193611multint-0000001,65216744-20193611multint-0000001,"Sainte-Foy Centre (Sud)",,1,,80440129,1
178044,20193611multint-0000001,65216760-20193611multint-0000001,"Loretteville (Nord)",,0,,80440131,1
178044,20193611multint-0000001,65216707-20193611multint-0000001,"Sainte-Foy Centre (Sud)",,1,,80440129,1
178044,20193611multint-0000001,65216767-20193611multint-0000001,"Loretteville (Nord)",,0,,80440131,1
178044,20193611multint-0000001,65216714-20193611multint-0000001,"Sainte-Foy Centre (Sud)",,1,,80440129,1
178044,20193611multint-0000001,65216774-20193611multint-0000001,"Loretteville (Nord)",,0,,80440131,1
178044,20193611multint-0000001,65216721-20193611multint-0000001,"Sainte-Foy Centre (Sud)",,1,,80440129,1
178044,20193611multint-0000001,65216758-20193611multint-0000001,"Loretteville (Nord)",,0,,80440131,1
178044,20193611multint-0000001,65216705-20193611multint-0000001,"Sainte-Foy Centre (Sud)",,1,,80440129,1
178044,20193611multint-0000001,65216765-20193611multint-0000001,"Loretteville (Nord)",,0,,80440131,1
178044,20193611multint-0000001,65216712-20193611multint-0000001,"Sainte-Foy Centre (Sud)",,1,,80440129,1
170150,20193611multint-0000001,65217108-20193611multint-0000001,"Pointe-de-Sainte-Foy (Est)",,0,,01500027,2
170140,20193611multint-0000001,65217160-20193611multint-0000001,"Cap-Rouge (Ouest)",,1,,01400143,2
170150,20193611multint-0000001,65217109-20193611multint-0000001,"Pointe-de-Sainte-Foy (Est)",,0,,01500027,2
170140,20193611multint-0000001,65217161-20193611multint-0000001,"Cap-Rouge (Ouest)",,1,,01400143,2
170150,20193611multint-0000001,65217110-20193611multint-0000001,"Pointe-de-Sainte-Foy (Est)",,0,,01500027,2
170140,20193611multint-0000001,65217162-20193611multint-0000001,"Cap-Rouge (Ouest)",,1,,01400143,2
170150,20193611multint-0000001,65217111-20193611multint-0000001,"Pointe-de-Sainte-Foy (Est)",,0,,01500027,2
170140,20193611multint-0000001,65217163-20193611multint-0000001,"Cap-Rouge (Ouest)",,1,,01400143,2
170150,20193611multint-0000001,65217112-20193611multint-0000001,"Pointe-de-Sainte-Foy (Est)",,0,,01500027,2
170030,20193611multint-0000001,65216958-20193611multint-0000001,"Grand Théâtre (Sud)",,1,,00300524,2
170280,20193611multint-0000001,65218336-20193611multint-0000001,"51e Rue Est (Nord)",,0,,02800261,2
170280,20193611multint-0000001,65218301-20193611multint-0000001,"Colline Parlementaire (Sud)",,1,,02800260,2
170030,20193611multint-0000001,65216998-20193611multint-0000001,"41e Rue Est / Jean-Talon Ouest (Nord)",,0,,00300563,2
170030,20193611multint-0000001,65217019-20193611multint-0000001,"Grand Théâtre (Sud)",,1,,00300520,2
170280,20193611multint-0000001,65218341-20193611multint-0000001,"51e Rue Est (Nord)",,0,,02800261,2
170280,20193611multint-0000001,65218306-20193611multint-0000001,"Colline Parlementaire (Sud)",,1,,02800260,2
170030,20193611multint-0000001,65216981-20193611multint-0000001,"41e Rue Est / Jean-Talon Ouest (Nord)",,0,,00300562,2
170030,20193611multint-0000001,65216964-20193611multint-0000001,"Grand Théâtre (Sud)",,1,,00300524,2
170280,20193611multint-0000001,65218360-20193611multint-0000001,"51e Rue Est (Nord)",,0,,02800028,2
170280,20193611multint-0000001,65218325-20193611multint-0000001,"Colline Parlementaire (Sud)",,1,,02800025,2
170030,20193611multint-0000001,65217004-20193611multint-0000001,"41e Rue Est / Jean-Talon Ouest (Nord)",,0,,00300563,2
170030,20193611multint-0000001,65217025-20193611multint-0000001,"Grand Théâtre (Sud)",,1,,00300520,2
170280,20193611multint-0000001,65218365-20193611multint-0000001,"51e Rue Est (Nord)",,0,,02800028,2
170280,20193611multint-0000001,65218330-20193611multint-0000001,"Colline Parlementaire (Sud)",,1,,02800025,2
170030,20193611multint-0000001,65216987-20193611multint-0000001,"41e Rue Est / Jean-Talon Ouest (Nord)",,0,,00300562,2
170030,20193611multint-0000001,65216970-20193611multint-0000001,"Grand Théâtre (Sud)",,1,,00300524,2
170280,20193611multint-0000001,65218347-20193611multint-0000001,"51e Rue Est (Nord)",,0,,02800261,2
170280,20193611multint-0000001,65218312-20193611multint-0000001,"Colline Parlementaire (Sud)",,1,,02800260,2
170030,20193611multint-0000001,65217010-20193611multint-0000001,"41e Rue Est / Jean-Talon Ouest (Nord)",,0,,00300563,2
170030,20193611multint-0000001,65217031-20193611multint-0000001,"Grand Théâtre (Sud)",,1,,00300520,2
170280,20193611multint-0000001,65218352-20193611multint-0000001,"51e Rue Est (Nord)",,0,,02800261,2
170280,20193611multint-0000001,65218317-20193611multint-0000001,"Colline Parlementaire (Sud)",,1,,02800260,2
170030,20193611multint-0000001,65216993-20193611multint-0000001,"41e Rue Est / Jean-Talon Ouest (Nord)",,0,,00300562,2
170320,20193611multint-0000001,65218084-20193611multint-0000001,"Terminus du Zoo (Sud)",,1,,03200163,2
170810,20193611multint-0000001,65216808-20193611multint-0000001,"Terminus Les Saules (Sud)",,1,,08100208,2
170810,20193611multint-0000001,65216826-20193611multint-0000001,"Terminus du Zoo (Nord)",,0,,08100209,2
170320,20193611multint-0000001,65218093-20193611multint-0000001,"Lac Clément (Nord)",,0,,03200155,2
170320,20193611multint-0000001,65218085-20193611multint-0000001,"Terminus du Zoo (Sud)",,1,,03200163,2
170390,20193611multint-0000001,65218081-20193611multint-0000001,"41e Rue Est (Sud)",,1,,03900301,2
170390,20193611multint-0000001,65218054-20193611multint-0000001,"41e Rue Est (Sud)",,1,,03900301,2
170390,20193611multint-0000001,65218055-20193611multint-0000001,"41e Rue Est (Sud)",,1,,03900301,2
170770,20193611multint-0000001,65216544-20193611multint-0000001,"Terminus Les Saules (Sud)",,1,,07700310,2
170860,20193611multint-0000001,65216110-20193611multint-0000001,"Place J.-Cartier / colline Parlementaire (Sud)",,1,,08600302,2
170740,20193611multint-0000001,65215753-20193611multint-0000001,"Val-Bélair (Nord)",,0,,07400305,2
170750,20193611multint-0000001,65216673-20193611multint-0000001,"Sainte-Foy Centre (Sud)",,1,,07500354,2
170750,20193611multint-0000001,65216676-20193611multint-0000001,"Val-Bélair (Nord)",,0,,07500353,2
170840,20193611multint-0000001,65215709-20193611multint-0000001,"Place Jacques-Cartier (Sud)",,1,,08400318,2
170840,20193611multint-0000001,65215717-20193611multint-0000001,"Val-Bélair (Nord)",,0,,08400322,2
170840,20193611multint-0000001,65215725-20193611multint-0000001,"Place Jacques-Cartier (Sud)",,1,,08400318,2
170840,20193611multint-0000001,65215731-20193611multint-0000001,"Val-Bélair (Nord)",,0,,08400322,2
170770,20193611multint-0000001,65216579-20193611multint-0000001,"Val-Bélair (Nord)",,0,,07700311,2
170740,20193611multint-0000001,65215771-20193611multint-0000001,"Place Jacques-Cartier (Sud)",,1,,07400303,2
170740,20193611multint-0000001,65215769-20193611multint-0000001,"Val-Bélair (Nord)",,0,,07400305,2
170750,20193611multint-0000001,65216663-20193611multint-0000001,"Sainte-Foy Centre (Sud)",,1,,07500354,2
170930,20193611multint-0000001,65218043-20193611multint-0000001,"Champigny (Nord)",,0,,09300510,2
170190,20193611multint-0000001,65217087-20193611multint-0000001,"Grand Théâtre (Sud)",,1,,01900100,2
170190,20193611multint-0000001,65217051-20193611multint-0000001,"Limoilou (Nord)",,0,,01900073,2
170190,20193611multint-0000001,65217089-20193611multint-0000001,"Grand Théâtre (Sud)",,1,,01900100,2
170190,20193611multint-0000001,65217053-20193611multint-0000001,"Limoilou (Nord)",,0,,01900073,2
170190,20193611multint-0000001,65217091-20193611multint-0000001,"Grand Théâtre (Sud)",,1,,01900100,2
170190,20193611multint-0000001,65217055-20193611multint-0000001,"Limoilou (Nord)",,0,,01900073,2
170190,20193611multint-0000001,65217093-20193611multint-0000001,"Grand Théâtre (Sud)",,1,,01900100,2
170190,20193611multint-0000001,65217057-20193611multint-0000001,"Limoilou (Nord)",,0,,01900073,2
170840,20193611multint-0000001,65215732-20193611multint-0000001,"Place Jacques-Cartier (Sud)",,1,,08400318,2
170840,20193611multint-0000001,65215711-20193611multint-0000001,"Val-Bélair (Nord)",,0,,08400322,2
170840,20193611multint-0000001,65215733-20193611multint-0000001,"Place Jacques-Cartier (Sud)",,1,,08400318,2
170840,20193611multint-0000001,65215738-20193611multint-0000001,"Val-Bélair (Nord)",,0,,08400322,2
170700,20193611multint-0000001,65216614-20193611multint-0000001,"Sainte-Foy Centre (Sud)",,1,,07000050,2
170930,20193611multint-0000001,65218037-20193611multint-0000001,"Champigny (Nord)",,0,,09300510,2
170930,20193611multint-0000001,65218035-20193611multint-0000001,"Sainte-Foy Centre/Univ.Laval/Cégep Garneau (Sud)",,1,,09300314,2
170500,20193611multint-0000001,65216619-20193611multint-0000001,"T. C.-Montmorency (Est)",,0,,05000286,2
170500,20193611multint-0000001,65216646-20193611multint-0000001,"Terminus La Cimenterie (Ouest)",,1,,05000287,2
170500,20193611multint-0000001,65216622-20193611multint-0000001,"T. C.-Montmorency (Est)",,0,,05000286,2
170500,20193611multint-0000001,65216647-20193611multint-0000001,"Terminus La Cimenterie (Ouest)",,1,,05000287,2
170500,20193611multint-0000001,65216630-20193611multint-0000001,"T. C.-Montmorency (Est)",,0,,05000286,2
170500,20193611multint-0000001,65216648-20193611multint-0000001,"Terminus La Cimenterie (Ouest)",,1,,05000287,2
170800,20193611multint-0000001,65216342-20193611multint-0000001,"Place Jacques-Cartier (Sud)",,1,,08000578,2
170800,20193611multint-0000001,65216361-20193611multint-0000001,"Aéroport international Jean-Lesage (Nord)",,0,,08000579,2
170800,20193611multint-0000001,65216344-20193611multint-0000001,"Place Jacques-Cartier (Sud)",,1,,08000578,2
170800,20193611multint-0000001,65216363-20193611multint-0000001,"Aéroport international Jean-Lesage (Nord)",,0,,08000579,2
170800,20193611multint-0000001,65216346-20193611multint-0000001,"Place Jacques-Cartier (Sud)",,1,,08000578,2
170820,20193611multint-0000001,65216151-20193611multint-0000001,"Lac-Saint-Charles (Nord)",,0,,08200492,2
170390,20193611multint-0000001,65218057-20193611multint-0000001,"41e Rue Est (Sud)",,1,,03900301,2
170390,20193611multint-0000001,65218068-20193611multint-0000001,"Terminus du Zoo (Nord)",,0,,03900233,2
170390,20193611multint-0000001,65218059-20193611multint-0000001,"41e Rue Est (Sud)",,1,,03900301,2
170390,20193611multint-0000001,65218070-20193611multint-0000001,"Terminus du Zoo (Nord)",,0,,03900233,2
170860,20193611multint-0000001,65216099-20193611multint-0000001,"Terminus Les Saules (Nord)",,0,,08600293,2
170860,20193611multint-0000001,65216091-20193611multint-0000001,"Place J.-Cartier / colline Parlementaire (Sud)",,1,,08600302,2
170820,20193611multint-0000001,65216134-20193611multint-0000001,"Lac-Saint-Charles (Nord)",,0,,08200491,2
170820,20193611multint-0000001,65216129-20193611multint-0000001,"Place Jacques-Cartier (Sud)",,1,,08200440,2
170640,20193611multint-0000001,65216191-20193611multint-0000001,"Lebourgneuf (Nord)",,0,,06400163,2
170640,20193611multint-0000001,65216176-20193611multint-0000001,"Place Jacques-Cartier (Sud)",,1,,06400206,2
170860,20193611multint-0000001,65216102-20193611multint-0000001,"Terminus Les Saules (Nord)",,0,,08600293,2
170750,20193611multint-0000001,65216655-20193611multint-0000001,"Sainte-Foy Centre (Sud)",,1,,07500354,2
170930,20193611multint-0000001,65218031-20193611multint-0000001,"Champigny (Nord)",,0,,09300510,2
170930,20193611multint-0000001,65218034-20193611multint-0000001,"Sainte-Foy Centre/Univ.Laval/Cégep Garneau (Sud)",,1,,09300314,2
170940,20193611multint-0000001,65216495-20193611multint-0000001,"Saint-Augustin (Ouest)",,1,,09400198,2
170940,20193611multint-0000001,65216479-20193611multint-0000001,"Cégep Garneau / Place Jacques-Cartier (Est)",,0,,09400196,2
170940,20193611multint-0000001,65216497-20193611multint-0000001,"Saint-Augustin (Ouest)",,1,,09400198,2
170940,20193611multint-0000001,65216481-20193611multint-0000001,"Cégep Garneau / Place Jacques-Cartier (Est)",,0,,09400196,2
170180,20193611multint-0000001,65217181-20193611multint-0000001,"Gare du Palais (Est)",,0,,01800330,2
170800,20193511multint-0000010,65212646-20193511multint-0000010,"Aéroport international Jean-Lesage (Nord)",,0,,08000579,2
170800,20193511multint-0000010,65212666-20193511multint-0000010,"Place Jacques-Cartier (Sud)",,1,,08000578,2
170800,20193511multint-0000010,65212648-20193511multint-0000010,"Aéroport international Jean-Lesage (Nord)",,0,,08000579,2
170800,20193511multint-0000010,65212668-20193511multint-0000010,"Place Jacques-Cartier (Sud)",,1,,08000578,2
170860,20193511multint-0000010,65212357-20193511multint-0000010,"Terminus Les Saules (Nord)",,0,,08600293,2
170860,20193511multint-0000010,65212349-20193511multint-0000010,"Place J.-Cartier / colline Parlementaire (Sud)",,1,,08600302,2
170190,20193511multint-0000010,65214034-20193511multint-0000010,"Grand Théâtre (Sud)",,1,,01900100,2
170800,20193511multint-0000010,65212634-20193511multint-0000010,"Aéroport international Jean-Lesage (Nord)",,0,,08000579,2
170800,20193511multint-0000010,65212617-20193511multint-0000010,"Place Jacques-Cartier (Sud)",,1,,08000578,2
170800,20193511multint-0000010,65212655-20193511multint-0000010,"Aéroport international Jean-Lesage (Nord)",,0,,08000579,2
170800,20193511multint-0000010,65212675-20193511multint-0000010,"Place Jacques-Cartier (Sud)",,1,,08000578,2
170800,20193511multint-0000010,65212657-20193511multint-0000010,"Aéroport international Jean-Lesage (Nord)",,0,,08000579,2
170800,20193511multint-0000010,65212677-20193511multint-0000010,"Place Jacques-Cartier (Sud)",,1,,08000578,2
170800,20193511multint-0000010,65212659-20193511multint-0000010,"Aéroport international Jean-Lesage (Nord)",,0,,08000579,2
170800,20193511multint-0000010,65212679-20193511multint-0000010,"Place Jacques-Cartier (Sud)",,1,,08000578,2
170640,20193511multint-0000010,65212449-20193511multint-0000010,"Lebourgneuf (Nord)",,0,,06400163,2
170640,20193511multint-0000010,65212434-20193511multint-0000010,"Place Jacques-Cartier (Sud)",,1,,06400206,2
170860,20193511multint-0000010,65212354-20193511multint-0000010,"Terminus Les Saules (Nord)",,0,,08600293,2
170840,20193511multint-0000010,65211963-20193511multint-0000010,"Place Jacques-Cartier (Sud)",,1,,08400318,2
170840,20193511multint-0000010,65211966-20193511multint-0000010,"Val-Bélair (Nord)",,0,,08400322,2
170840,20193511multint-0000010,65211992-20193511multint-0000010,"Place Jacques-Cartier (Sud)",,1,,08400318,2
170840,20193511multint-0000010,65211995-20193511multint-0000010,"Val-Bélair (Nord)",,0,,08400322,2
170700,20193511multint-0000010,65212876-20193511multint-0000010,"Sainte-Foy Centre (Sud)",,1,,07000050,2
170800,20193511multint-0000010,65212609-20193511multint-0000010,"Place Jacques-Cartier (Sud)",,1,,08000578,2
170800,20193511multint-0000010,65212628-20193511multint-0000010,"Aéroport international Jean-Lesage (Nord)",,0,,08000579,2
170800,20193511multint-0000010,65212611-20193511multint-0000010,"Place Jacques-Cartier (Sud)",,1,,08000578,2
170800,20193511multint-0000010,65212630-20193511multint-0000010,"Aéroport international Jean-Lesage (Nord)",,0,,08000579,2
170800,20193511multint-0000010,65212613-20193511multint-0000010,"Place Jacques-Cartier (Sud)",,1,,08000578,2
170820,20193511multint-0000010,65212400-20193511multint-0000010,"Lac-Saint-Charles (Nord)",,0,,08200492,2
170750,20193511multint-0000010,65212929-20193511multint-0000010,"Sainte-Foy Centre (Sud)",,1,,07500354,2
170930,20193511multint-0000010,65213968-20193511multint-0000010,"Champigny (Nord)",,0,,09300510,2
170930,20193511multint-0000010,65213952-20193511multint-0000010,"Sainte-Foy Centre/Univ.Laval/Cégep Garneau (Sud)",,1,,09300314,2
170720,20193511multint-0000010,65214206-20193511multint-0000010,"Terminus Charlesbourg (Est)",,0,,07200326,2
170720,20193511multint-0000010,65214229-20193511multint-0000010,"Loretteville (Ouest)",,1,,07200323,2
170800,20193511multint-0000010,65212650-20193511multint-0000010,"Aéroport international Jean-Lesage (Nord)",,0,,08000579,2
170800,20193511multint-0000010,65212670-20193511multint-0000010,"Place Jacques-Cartier (Sud)",,1,,08000578,2
170860,20193511multint-0000010,65212358-20193511multint-0000010,"Terminus Les Saules (Nord)",,0,,08600293,2
170860,20193511multint-0000010,65212362-20193511multint-0000010,"Place J.-Cartier / colline Parlementaire (Sud)",,1,,08600302,2
170740,20193511multint-0000010,65212017-20193511multint-0000010,"Val-Bélair (Nord)",,0,,07400305,2
170750,20193511multint-0000010,65212939-20193511multint-0000010,"Sainte-Foy Centre (Sud)",,1,,07500354,2
170750,20193511multint-0000010,65212957-20193511multint-0000010,"Val-Bélair (Nord)",,0,,07500353,2
170700,20193511multint-0000010,65212883-20193511multint-0000010,"Sainte-Foy Centre (Sud)",,1,,07000050,2
170500,20193511multint-0000010,65212911-20193511multint-0000010,"Terminus La Cimenterie (Ouest)",,1,,05000287,2
170550,20193511multint-0000010,65212768-20193511multint-0000010,"Terminus Beauport (Sud)",,1,,05500445,2
170540,20193511multint-0000010,65229892-20193511multint-0000010,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,05400637,2
170440,20193511multint-0000010,65212798-20193511multint-0000010,"Terminus Beauport (Sud)",,1,,04400202,2
170750,20193611multint-0000001,65216662-20193611multint-0000001,"Val-Bélair (Nord)",,0,,07500353,2
170840,20193611multint-0000001,65215720-20193611multint-0000001,"Place Jacques-Cartier (Sud)",,1,,08400318,2
170820,20193611multint-0000001,65216136-20193611multint-0000001,"Lac-Saint-Charles (Nord)",,0,,08200491,2
170820,20193611multint-0000001,65216142-20193611multint-0000001,"Place Jacques-Cartier (Sud)",,1,,08200439,2
170740,20193611multint-0000001,65215755-20193611multint-0000001,"Val-Bélair (Nord)",,0,,07400305,2
170750,20193611multint-0000001,65216677-20193611multint-0000001,"Sainte-Foy Centre (Sud)",,1,,07500354,2
170580,20193611multint-0000001,65218222-20193611multint-0000001,"Terminus Beauport (Sud)",,1,,05800179,2
170550,20193611multint-0000001,65231015-20193611multint-0000001,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,05500444,2
170550,20193611multint-0000001,65216432-20193611multint-0000001,"Terminus Beauport (Sud)",,1,,05500445,2
170520,20193611multint-0000001,65218259-20193611multint-0000001,"Du Bourg-Royal (Est)",,0,,05200033,2
170750,20193611multint-0000001,65216664-20193611multint-0000001,"Val-Bélair (Nord)",,0,,07500353,2
170840,20193611multint-0000001,65215706-20193611multint-0000001,"Place Jacques-Cartier (Sud)",,1,,08400318,2
170820,20193611multint-0000001,65216133-20193611multint-0000001,"Lac-Saint-Charles (Nord)",,0,,08200492,2
170770,20193611multint-0000001,65216547-20193611multint-0000001,"Terminus Les Saules (Sud)",,1,,07700310,2
170770,20193611multint-0000001,65216559-20193611multint-0000001,"Val-Bélair (Nord)",,0,,07700311,2
170770,20193611multint-0000001,65216549-20193611multint-0000001,"Terminus Les Saules (Sud)",,1,,07700310,2
170770,20193611multint-0000001,65216561-20193611multint-0000001,"Val-Bélair (Nord)",,0,,07700311,2
170770,20193611multint-0000001,65216551-20193611multint-0000001,"Terminus Les Saules (Sud)",,1,,07700310,2
170820,20193611multint-0000001,65216155-20193611multint-0000001,"Lac-Saint-Charles (Nord)",,0,,08200491,2
170820,20193611multint-0000001,65216147-20193611multint-0000001,"Place Jacques-Cartier (Sud)",,1,,08200440,2
170800,20193611multint-0000001,65216401-20193611multint-0000001,"Aéroport international Jean-Lesage (Nord)",,0,,08000579,2
170800,20193611multint-0000001,65216385-20193611multint-0000001,"Place Jacques-Cartier (Sud)",,1,,08000578,2
170860,20193611multint-0000001,65216097-20193611multint-0000001,"Terminus Les Saules (Nord)",,0,,08600293,2
170860,20193611multint-0000001,65216104-20193611multint-0000001,"Place J.-Cartier / colline Parlementaire (Sud)",,1,,08600302,2
170800,20193611multint-0000001,65216405-20193611multint-0000001,"Aéroport international Jean-Lesage (Nord)",,0,,08000579,2
170760,20193611multint-0000001,65218417-20193611multint-0000001,"Gare de train de Sainte-Foy (Sud)",,1,,07600013,2
170760,20193611multint-0000001,65218455-20193611multint-0000001,"Aéroport international Jean-Lesage (Nord)",,0,,07600012,2
170760,20193611multint-0000001,65218420-20193611multint-0000001,"Gare de train de Sainte-Foy (Sud)",,1,,07600013,2
170760,20193611multint-0000001,65218458-20193611multint-0000001,"Aéroport international Jean-Lesage (Nord)",,0,,07600012,2
170760,20193611multint-0000001,65218423-20193611multint-0000001,"Gare de train de Sainte-Foy (Sud)",,1,,07600013,2
170760,20193611multint-0000001,65218461-20193611multint-0000001,"Aéroport international Jean-Lesage (Nord)",,0,,07600012,2
170760,20193611multint-0000001,65218426-20193611multint-0000001,"Gare de train de Sainte-Foy (Sud)",,1,,07600013,2
170760,20193611multint-0000001,65218464-20193611multint-0000001,"Aéroport international Jean-Lesage (Nord)",,0,,07600012,2
170640,20193611multint-0000001,65216161-20193611multint-0000001,"Place Jacques-Cartier (Sud)",,1,,06400206,2
170750,20193611multint-0000001,65216660-20193611multint-0000001,"Val-Bélair (Nord)",,0,,07500353,2
170700,20193611multint-0000001,65216602-20193611multint-0000001,"Sainte-Foy Centre (Sud)",,1,,07000050,2
170750,20193611multint-0000001,65216666-20193611multint-0000001,"Val-Bélair (Nord)",,0,,07500353,2
170840,20193611multint-0000001,65215721-20193611multint-0000001,"Place Jacques-Cartier (Sud)",,1,,08400318,2
170820,20193611multint-0000001,65216140-20193611multint-0000001,"Lac-Saint-Charles (Nord)",,0,,08200491,2
170820,20193611multint-0000001,65216139-20193611multint-0000001,"Place Jacques-Cartier (Sud)",,1,,08200439,2
170740,20193611multint-0000001,65215745-20193611multint-0000001,"Val-Bélair (Nord)",,0,,07400305,2
170750,20193611multint-0000001,65216681-20193611multint-0000001,"Sainte-Foy Centre (Sud)",,1,,07500354,2
170750,20193611multint-0000001,65216684-20193611multint-0000001,"Val-Bélair (Nord)",,0,,07500353,2
170700,20193611multint-0000001,65216603-20193611multint-0000001,"Sainte-Foy Centre (Sud)",,1,,07000050,2
170700,20193611multint-0000001,65216588-20193611multint-0000001,"Val-Bélair (Nord)",,0,,07000053,2
170820,20193511multint-0000010,65212392-20193511multint-0000010,"Place Jacques-Cartier (Sud)",,1,,08200439,2
170640,20193511multint-0000010,65212436-20193511multint-0000010,"Lebourgneuf (Nord)",,0,,06400163,2
170640,20193511multint-0000010,65212421-20193511multint-0000010,"Place Jacques-Cartier (Sud)",,1,,06400206,2
170800,20193511multint-0000010,65212631-20193511multint-0000010,"Aéroport international Jean-Lesage (Nord)",,0,,08000579,2
170800,20193511multint-0000010,65212614-20193511multint-0000010,"Place Jacques-Cartier (Sud)",,1,,08000578,2
170190,20193511multint-0000010,65214071-20193511multint-0000010,"Limoilou (Nord)",,0,,01900073,2
170190,20193511multint-0000010,65214035-20193511multint-0000010,"Grand Théâtre (Sud)",,1,,01900100,2
170190,20193511multint-0000010,65214073-20193511multint-0000010,"Limoilou (Nord)",,0,,01900073,2
170190,20193511multint-0000010,65214037-20193511multint-0000010,"Grand Théâtre (Sud)",,1,,01900100,2
170190,20193511multint-0000010,65214075-20193511multint-0000010,"Limoilou (Nord)",,0,,01900073,2
